,name,price_level,rating,user_ratings_total,formatted_address,latitude,longitude
240,Louie's Pub,1,4.1,301,"1659 W North Ave, Chicago, IL 60622, USA",41.9105021,-87.6699757
913,La Cebollita,1,4.2,307,"4343 W 47th St, Chicago, IL 60632, USA",41.8076528,-87.7326639
866,Redz Belizean Restaurant,1,4.5,307,"7605 N Paulina St, Chicago, IL 60626, USA",42.0196415,-87.6728308
1272,El Buen Valle,1,4.3,310,"4114 W North Ave, Chicago, IL 60639, USA",41.9100005,-87.7294256
811,China Gourmet,1,3.8,311,"7100 N Clark St, Chicago, IL 60626, USA",42.0116006,-87.674766
463,Taqueria Chingon,1,4.5,320,"2234 N Western Ave, Chicago, IL 60647, USA",41.9227111,-87.6878056
846,Turkey Chop Gourmet Grill,1,4.5,320,"3506 W Chicago Ave, Chicago, IL 60651, USA",41.8956199,-87.7143395
756,Chicken Inn,1,4.7,320,"7536 N Milwaukee Ave, Chicago, IL 60631, USA",42.018047,-87.807069
922,Hidalgo Restaurant,1,4.3,322,"7104 N Clark St, Chicago, IL 60626, USA",42.011648,-87.6746511
224,Montrose Saloon,1,4.6,327,"2933 W Montrose Ave, Chicago, IL 60618, USA",41.9610613,-87.7023097
681,O'Leary's Public House,1,4.3,328,"541 N Wells St, Chicago, IL 60654, USA",41.8920274,-87.6338751
744,Sheeba Mandi House Of Devon,1,4.3,329,"2510 W Devon Ave, Chicago, IL 60659, USA",41.997829,-87.692895
382,Little Vietnam Restaurant,1,4.5,329,"1132 W Bryn Mawr Ave, Chicago, IL 60660, USA",41.9839394,-87.6594231
185,Firehouse Grill,1,4.1,330,"5646 W Roosevelt Rd, Chicago, IL 60644, USA",41.8663405,-87.7657411
324,Taquer?=a Uptown,1,4.2,331,"1144 W Bryn Mawr Ave, Chicago, IL 60660, USA",41.9837299,-87.659849
1193,Taqueria Los Cunados,1,4.4,331,"3518 W 25th St, Chicago, IL 60623, USA",41.8463574,-87.7132809
936,Sunrise Cafe Chicago,1,4.5,333,"2012 W Chicago Ave, Chicago, IL 60622, USA",41.8960161,-87.6776513
511,Mogadishu Restaurant,1,4.7,340,"931 N Orleans St, Chicago, IL 60610, USA",41.8998551,-87.636998
1027,Buena Vista Restaurant,1,4.6,342,"3147 N Broadway, Chicago, IL 60657, USA",41.9389445,-87.6441489
615,Taqueria El Primo,1,4.5,343,"4317 N Elston Ave, Chicago, IL 60641, USA",41.9592268,-87.7269142
1265,Cecina Grill Pilsen,1,4.4,344,"1536 W 18th St, Chicago, IL 60608, USA",41.8580172,-87.6651006
1191,Small World Bar and Grill,1,4.5,345,"3325 E 106th St, Chicago, IL 60617, USA",41.7024973,-87.542711
147,First Sip Cafe,1,4.7,345,"1057 W Argyle St, Chicago, IL 60640, USA",41.973167,-87.6572066
1014,JIMMY'S BEST,1,3.8,347,"200 W 103rd St, Chicago, IL 60628, USA",41.7074169,-87.6286277
562,Taqueria Diversey,1,4.1,350,"5649 W Diversey Ave, Chicago, IL 60639, USA",41.9309072,-87.7682595
1181,Edison Park Inn,1,4.3,350,"6715 N Olmsted Ave, Chicago, IL 60631, USA",42.0025,-87.8172222
620,Hong Huah,1,4.4,350,"5924 W Fullerton Ave, Chicago, IL 60639, USA",41.924132,-87.774314
1011,Hummus Grill Chicago,1,4.7,350,"744 N Damen Ave, Chicago, IL 60622, USA",41.8953499,-87.6772031
998,Mary's Taqueria,1,4.5,354,"1901 S Canalport Ave, Chicago, IL 60616, USA",41.8565478,-87.6419832
1034,Hoanh Long Vietnamese & Chinese Restaurant,1,4.4,356,"6148 N Lincoln Ave, Chicago, IL 60659, USA",41.9937167,-87.7132667
697,The Graystone Tavern,1,4.5,357,"3441 N Sheffield Ave, Chicago, IL 60657, USA",41.9447886,-87.6540066
175,Judi's Sports Bar,1,4.4,358,"512 E 103rd St, Chicago, IL 60628, USA",41.7075993,-87.6107837
65,Halligan Bar,1,4.3,362,"2274 N Lincoln Ave, Chicago, IL 60614, USA",41.9233575,-87.6461198
1097,La Roqueta,1,4.2,365,"4023 W 31st St, Chicago, IL 60623, USA",41.8367765,-87.7253049
927,Magos Tacos & Tamales,1,3.8,368,"5714 W Fullerton Ave, Chicago, IL 60639, USA",41.9243107,-87.769035
752,The Country Club,1,4.4,376,"3462 N Clark St, Chicago, IL 60657, USA",41.9450836,-87.6549758
1201,Tel-Aviv Kosher Pizza,1,4.4,378,"6349 N California Ave, Chicago, IL 60659, USA",41.9971847,-87.6994293
950,Golden Thai,1,4.4,379,"1509 W Taylor St #1, Chicago, IL 60607, USA",41.8691694,-87.6644475
1020,Carmela's Taqueria,1,4.3,380,"1206 W Lawrence Ave, Chicago, IL 60640, USA",41.9691191,-87.6601827
1176,Min's Noodle House E?iAAE?EacA?UA?eEuc,1,4.3,380,"3235 S Halsted St, Chicago, IL 60608, USA",41.8353725,-87.645956
1243,Sully's House - Sports Bar - Event Space - Roof Deck,1,4.3,381,"1501 N Dayton St, Chicago, IL 60642, USA",41.9086537,-87.6491327
626,Four Moon Tavern,1,4.7,384,"1847 W Roscoe St, Chicago, IL 60657, USA",41.9430334,-87.675859
854,Svea Restaurant,1,4.6,388,"5236 N Clark St, Chicago, IL 60640, USA",41.9773034,-87.6685165
51,She-nannigans,1,3.9,391,"16 W Division St, Chicago, IL 60610, USA",41.9040208,-87.6294822
1158,Brehon Pub,1,4.4,392,"731 N Wells St, Chicago, IL 60654, USA",41.8957842,-87.6339433
449,Jerusalem grill,1,4.6,396,"3142 N Narragansett Ave, Chicago, IL 60634, USA",41.9377778,-87.7861111
939,Benny's Pizza,1,4.1,397,"1244 W 18th St, Chicago, IL 60608, USA",41.8580439,-87.6580779
1235,Rumi Middle Eastern Grill,1,4.4,401,"1534 N Milwaukee Ave, Chicago, IL 60622, USA",41.9093142,-87.6760519
777,House of Bing,1,4.1,402,"6930 S South Shore Dr #1, Chicago, IL 60649, USA",41.7690624,-87.5668485
158,Meddle Coffee Bar,1,4.6,402,"601 W Jackson Blvd, Chicago, IL 60661, USA",41.8778501,-87.6430753
172,Brew Brew Coffee & Tea,1,4.6,403,"3832 W Diversey Ave, Chicago, IL 60647, USA",41.9319434,-87.7234312
1120,Taqueria Tayahua,1,4.3,409,"2411 S Western Ave, Chicago, IL 60608, USA",41.8480059,-87.6852248
499,Taqueria Los Flacos,1,4.3,419,"3818 W Lawrence Ave, Chicago, IL 60625, USA",41.9684069,-87.7240165
823,Super Pollo & Taqueria - Comida Hondure?+-a,1,4,421,"4614 W Diversey Ave, Chicago, IL 60639, USA",41.9330123,-87.7423456
1263,Joe's Grill,1,4.5,421,"5102 S Racine Ave, Chicago, IL 60609, USA",41.8012531,-87.655336
763,Patio Beef,1,4.5,423,"6022 N Broadway, Chicago, IL 60660, USA",41.991524,-87.6605149
1128,BISTRO 6050,1,4.9,424,"6050 W Irving Park Rd, Chicago, IL 60634, USA",41.9531771,-87.7787762
1218,Shamrock Club,1,4.5,428,"210 W Kinzie St, Chicago, IL 60654, USA",41.8893694,-87.6345556
348,Dos Toros Taqueria,1,4,429,"1 N Dearborn St, Chicago, IL 60602, USA",41.8821782,-87.6291401
1072,El Burrito Feliz Quesabirrias House,1,4.4,430,"3219 W Cermak Rd, Chicago, IL 60623, USA",41.8516679,-87.7061053
570,B.B.Q. King,1,4.2,433,"2148 S Archer Ave, Chicago, IL 60616, USA",41.8537151,-87.6341067
508,Taquer?=a El Charro I,1,4.4,435,"6661 N Clark St, Chicago, IL 60626, USA",42.0033676,-87.672238
510,Cal-Harbor Restaurant & Lounge,1,4.3,438,"546 E 115th St, Chicago, IL 60628, USA",41.6855818,-87.609666
654,Patron Mexican Grill,1,3.6,439,"6832 W Archer Ave, Chicago, IL 60638, USA",41.7923264,-87.7929717
864,Morry's Deli,1,4.1,439,"5500 S Cornell Ave, Chicago, IL 60637, USA",41.7950886,-87.5856238
778,Happiness,1,4.3,439,"3313 S Halsted St, Chicago, IL 60608, USA",41.8339585,-87.6458385
444,Forastero Restaurant,1,4.7,445,"449 W North Ave, Chicago, IL 60610, USA",41.9109506,-87.6404935
363,Maxwell Street Grill,1,4,447,"7445 S State St, Chicago, IL 60619, USA",41.7586111,-87.6244444
521,Brazilian Bowl Brazilian Grill,1,4.4,447,"3200 W Lawrence Ave, Chicago, IL 60625, USA",41.9686181,-87.7086805
116,Burger King,1,3.5,448,"7523 N Clark St, Chicago, IL 60626, USA",42.0184772,-87.6756989
425,BienMeSabe Venezuelan Arepa Bar,1,4.5,449,"29 E Adams St, Chicago, IL 60603, USA",41.8793606,-87.6264773
233,Sip of Hope Coffee,1,4.9,450,"3039 W Fullerton Ave, Chicago, IL 60647, USA",41.9244217,-87.703914
82,Swiss Lounge,1,3.8,452,"Chicago, IL 60666, USA",41.974446,-87.8912167
891,Koko's Mediterranean Grille,1,4.3,453,"1760 W Chicago Ave, Chicago, IL 60622, USA",41.8961982,-87.6720105
667,Pepe's Mexican Restaurant,1,4,455,"7026 W Archer Ave, Chicago, IL 60638, USA",41.7922619,-87.7975091
203,Carol's Pub,1,4.5,455,"4659 N Clark St, Chicago, IL 60640, USA",41.9669152,-87.6669024
1075,EuroAsia Restaurant,1,4.6,458,"351 W Oak St, Chicago, IL 60610, USA",41.9003991,-87.6377764
80,Simon's Tavern,1,4.6,459,"5210 N Clark St, Chicago, IL 60640, USA",41.9765833,-87.6686944
168,Guide's Sports Bar,1,4.4,461,"5544 S Archer Ave #3036, Chicago, IL 60638, USA",41.7981019,-87.7482685
785,Marcela's Cafeteria,1,4.7,462,"3503 W Fullerton Ave, Chicago, IL 60647, USA",41.9244209,-87.7140375
276,El Molino Restaurant,1,4,470,"3945 W 31st St, Chicago, IL 60623, USA",41.8368095,-87.7235611
1004,Tropicuba,1,4.4,473,"3000 W Lyndale St, Chicago, IL 60647, USA",41.9225155,-87.7024155
447,Restaurant Ecuador,1,4.4,477,"2923 W Diversey Ave, Chicago, IL 60647, USA",41.9319338,-87.7010573
909,De Arcos Pizza,1,4.2,478,"2832 E 87th St #3257, Chicago, IL 60617, USA",41.7374983,-87.5548611
533,La Mexicana Taqueria,1,3.9,480,"815 W 35th St, Chicago, IL 60609, USA",41.8305817,-87.6467443
279,Harmony Restaurant,1,4.4,482,"6525 W Archer Ave, Chicago, IL 60638, USA",41.7920385,-87.7852561
436,Su Taqueria El Rey Del Taco,1,4.4,482,"1676 W Ogden Ave, Chicago, IL 60612, USA",41.8793194,-87.668996
748,Taqueria El Tapatio,1,4.5,486,"4238 W Fullerton Ave, Chicago, IL 60639, USA",41.9245559,-87.7332621
401,Ravenswood Station Bar & Grill,1,4,489,"4709 N Damen Ave, Chicago, IL 60625, USA",41.9672081,-87.678973
1003,El Taco Veloz,1,4.2,489,"1745 W Chicago Ave, Chicago, IL 60622, USA",41.8958772,-87.671452
1040,Allende Restaurant #1,1,4.2,491,"2408 N Lincoln Ave, Chicago, IL 60614, USA",41.9257148,-87.6493752
914,Sabor Latino Restaurant,1,3.9,504,"3810 W North Ave, Chicago, IL 60647, USA",41.9100751,-87.7219527
880,Chiu Quon Bakery & Dim Sum,1,4.3,504,"2253 S Wentworth Ave, Chicago, IL 60616, USA",41.8513689,-87.6316845
760,Birrier?=a y Taquer?=a El Arandas,1,3.9,506,"2025 W 47th St, Chicago, IL 60609, USA",41.808251,-87.675721
849,Taqueria La Paz,1,4.3,507,"5052 W Armitage Ave, Chicago, IL 60639, USA",41.917033,-87.753007
861,Taqueria Mazamitla,1,4.5,507,"3610 W Belmont Ave, Chicago, IL 60618, USA",41.9393911,-87.7179563
961,De Pasada,1,4.3,509,"1517 W Taylor St, Chicago, IL 60607, USA",41.8691051,-87.6648385
887,Old Jerusalem Restaurant,1,4.4,510,"1411 N Wells St, Chicago, IL 60610, USA",41.9080606,-87.6343032
89,Hon Kee BBQ & Seafood Restaurant,1,4.4,512,"5009 N Winthrop Ave, Chicago, IL 60640, USA",41.9736685,-87.6576224
1029,Pepe's Mexican,1,3.8,513,"954 W 87th St, Chicago, IL 60620, USA",41.7362473,-87.6482605
1229,Cheesie's Pub & Grub Wicker Park,1,4.2,521,"1365 N Milwaukee Ave, Chicago, IL 60622, USA",41.906785,-87.671352
855,Village Tap,1,4.5,522,"2055 W Roscoe St, Chicago, IL 60618, USA",41.943072,-87.6805961
338,Su Taqueria El Rey Del Taco y Sus Mariscos,1,4.1,529,"7138 N Clark St, Chicago, IL 60626, USA",42.012486,-87.6750549
1166,DMen Tap,1,4.7,535,"2849 W Belmont Ave, Chicago, IL 60618, USA",41.9391644,-87.6997311
951,Taqueria La Zacatecana,1,4.5,537,"3024 N California Ave, Chicago, IL 60618, USA",41.9365455,-87.6979256
1156,El Pueblito Mexican Grill,1,4.3,538,"5152 N Cicero Ave, Chicago, IL 60630, USA",41.9749953,-87.7482936
694,Mama Luna's,1,4,539,"7601 W Addison St, Chicago, IL 60634, USA",41.9450324,-87.8169387
631,the bar 10 DOORS,1,4.2,539,"1251 W Taylor St, Chicago, IL 60607, USA",41.8692335,-87.6588647
1018,Clowns Pancake House,1,4.2,546,"5804 S Western Ave, Chicago, IL 60636, USA",41.7881254,-87.6841044
1085,El Mirador,1,4.1,559,"5340 W Diversey Ave, Chicago, IL 60639, USA",41.9315859,-87.7605204
712,Spinzer Restaurant,1,4,560,"2331 W Devon Ave, Chicago, IL 60659, USA",41.9976579,-87.6888295
1264,Hoe Toy Chop Suey,1,3.8,563,"8559 S Stony Is Ave, Chicago, IL 60617, USA",41.7389225,-87.584975
920,Nicky's Restaurant & Pancake House,1,4.1,567,"7829 S Western Ave, Chicago, IL 60620, USA",41.7510696,-87.6826377
644,Sip and Savor 53rd,1,4.6,574,"5301 S Hyde Park Blvd, Chicago, IL 60615, USA",41.7995124,-87.583867
315,El Ranchito on Grand,1,3,575,"5959 W Grand Ave, Chicago, IL 60639, USA",41.9203807,-87.7754302
454,Nh?? H??ng Vietnam Restaurant,1,4.7,581,"1032 W Argyle St, Chicago, IL 60640, USA",41.9734,-87.6561944
730,Burgundy Restaurant,1,4.4,584,"5959 W Irving Park Rd, Chicago, IL 60634, USA",41.9528591,-87.7766465
618,Alexander's Restaurant,1,4.6,598,"6158 N Clark St, Chicago, IL 60660, USA",41.9942766,-87.6704968
850,Houndstooth Saloon,1,4.3,602,"3369 N Clark St, Chicago, IL 60657, USA",41.943387,-87.653233
876,El Gallo Bravo,1,4.1,612,"1429 W Montrose Ave, Chicago, IL 60613, USA",41.961299,-87.6662832
478,Diner Grill,1,4.5,613,"1635 W Irving Park Rd, Chicago, IL 60613, USA",41.9541179,-87.6705083
550,Aloha Eats,1,4.6,645,"2534 N Clark St, Chicago, IL 60614, USA",41.9287067,-87.642563
1210,Taqueria Traspasada,1,4.5,648,"3144 N California Ave, Chicago, IL 60618, USA",41.9389628,-87.6980325
1073,Pippin?Aos Tavern,1,4.2,650,"39 E Chicago Ave, Chicago, IL 60611, USA",41.8964754,-87.6266169
980,Borinquen Lounge,1,4.3,653,"3811 N Western Ave, Chicago, IL 60618, USA",41.9507617,-87.688172
895,George's Gyros,1,4.8,657,"3445 S Halsted St, Chicago, IL 60608, USA",41.831256,-87.6459722
237,Kasey's Tavern,1,4.6,670,"701 S Dearborn St, Chicago, IL 60605, USA",41.8733028,-87.6289909
676,Brightwok Kitchen and Catering,1,4.6,670,"21 E Adams St, Chicago, IL 60603, USA",41.8793659,-87.6267503
1058,Ken Kee Restaurant Hong Kong,1,4.2,672,"2129 S China Pl, Chicago, IL 60616, USA",41.8543969,-87.6332725
771,Peking Mandarin Restaurant IiNINuIoe,1,4.5,680,"3459 W Lawrence Ave, Chicago, IL 60625, USA",41.968219,-87.7156819
737,Mariscos Luis,1,4.4,688,"4225 W 47th St, Chicago, IL 60632, USA",41.8076298,-87.7295051
94,Flo,1,4.5,692,"1434 W Chicago Ave, Chicago, IL 60642, USA",41.896336,-87.66395
840,Panaderia Nuevo Leon,1,4.5,694,"1634 W 18th St, Chicago, IL 60608, USA",41.8579091,-87.6675645
648,Siri Indian Restaurant,1,4.1,697,"1520 W Taylor St, Chicago, IL 60607, USA",41.8693845,-87.6649694
878,Izalco Restaurant,1,3.8,712,"4377 W 26th St, Chicago, IL 60623, USA",41.8439687,-87.7339779
1117,Lindo Guadalajara,1,4.1,734,"4761 N Clark St, Chicago, IL 60640, USA",41.9688075,-87.6673256
154,Popeyes Louisiana Kitchen,1,3.3,738,"616 E 103rd St, Chicago, IL 60628, USA",41.7076204,-87.608314
283,Holiday Club,1,4.4,742,"4000 N Sheridan Rd, Chicago, IL 60613, USA",41.954588,-87.654726
833,Diversey River Bowl,1,4.3,744,"2211 W Diversey Pkwy, Chicago, IL 60647, USA",41.931658,-87.6834223
1047,Wild Goose Bar & Grill,1,4.4,744,"4265 N Lincoln Ave, Chicago, IL 60618, USA",41.9594694,-87.6823127
717,Goose Island Brewhouse,1,4.4,746,"1800 N Clybourn Ave, Chicago, IL 60614, USA",41.9132345,-87.6544328
108,Jackalope Coffee & Tea House,1,4.7,748,"755 W 32nd St, Chicago, IL 60616, USA",41.8360968,-87.6458337
773,El Palmar,1,4.3,749,"1008 W Irving Park Rd, Chicago, IL 60613, USA",41.9545818,-87.6550569
783,Will's Northwoods Inn,1,4.6,772,"3030 N Racine Ave, Chicago, IL 60657, USA",41.9372587,-87.6590551
221,Dark Matter Coffee - Osmium Coffee Bar,1,4.7,774,"1117 W Belmont Ave, Chicago, IL 60657, USA",41.9397066,-87.657306
1222,The Globe Pub,1,4.5,780,"1934 W Irving Park Rd, Chicago, IL 60613, USA",41.9543896,-87.6777464
332,Burrito House,1,4.3,782,"3718 N Elston Ave, Chicago, IL 60618, USA",41.9489266,-87.7124838
364,Roti,1,4.3,788,"33 N Dearborn St, Chicago, IL 60602, USA",41.8828532,-87.6290481
989,Palace Grill Restaurant,1,4.6,803,"1408 W Madison St, Chicago, IL 60607, USA",41.8816768,-87.6624981
1208,Illinois Bar & Grill,1,4.4,805,"4135 W 47th St, Chicago, IL 60632, USA",41.807594,-87.7274059
910,Top View Restaurant,1,4.3,811,"4715 W 63rd St, Chicago, IL 60629, USA",41.7782059,-87.7404479
583,Three Sons Restaurant,1,4.5,812,"6200 S Archer Ave, Chicago, IL 60638, USA",41.7940054,-87.7747622
960,Taqueria La Haciendita,1,4.4,819,"5151 S Kedzie Ave, Chicago, IL 60632, USA",41.7993332,-87.7034248
202,Dark Matter Coffee - Star Lounge Coffee Bar,1,4.7,823,"2521 W Chicago Ave, Chicago, IL 60622, USA",41.8955538,-87.6901849
427,Taqueria San Juanito,1,4.4,828,"4714 N Kedzie Ave, Chicago, IL 60625, USA",41.9670714,-87.7087194
410,Naan On Devon & Grill,1,3.9,833,"2241 W Devon Ave, Chicago, IL 60659, USA",41.9975739,-87.6866058
39,The Hideout,1,4.6,856,"1354 W Wabansia Ave, Chicago, IL 60642, USA",41.9137802,-87.6624977
426,Breakfast House,1,4.6,856,"1800 W Grand Ave, Chicago, IL 60622, USA",41.8910119,-87.6721542
685,El Asador Restaurant,1,3.9,879,"4117 W 47th St #102, Chicago, IL 60632, USA",41.8075386,-87.7268257
932,Taqueria Moran,1,4.5,900,"2226 N California Ave, Chicago, IL 60647, USA",41.9225316,-87.6974984
557,Coyotes Restaurant,1,4.3,905,"1451 W 18th St, Chicago, IL 60608, USA",41.8577117,-87.6634193
905,Masters Pancake House,1,4.3,915,"5265 S Cicero Ave, Chicago, IL 60632, USA",41.796817,-87.742351
506,Hearty Cafe pancake house,1,4.2,938,"9623 S Western Ave, Chicago, IL 60643, USA",41.7182851,-87.6815585
941,Jolly Inn Restaurant & Banquet Hall,1,4.4,953,"6501 W Irving Park Rd, Chicago, IL 60634, USA",41.9525388,-87.7893208
740,Bongiorno's Cucina Italiana & Pizzeria,1,4.5,964,"405 N Wabash Ave, Chicago, IL 60611, USA",41.8898261,-87.626044
759,Stella's Diner,1,4.5,974,"3042 N Broadway #5316, Chicago, IL 60657, USA",41.93776,-87.644538
498,Karachi Chaat House,1,4.2,976,"2301 W Devon Ave, Chicago, IL 60659, USA",41.9975856,-87.6876524
464,Golden House Restaurant & Pancake House,1,4.6,981,"4744 N Broadway, Chicago, IL 60640, USA",41.9684335,-87.6599017
432,Taquer?=a Primo Chuki's,1,4.4,1003,"1708 W Lawrence Ave, Chicago, IL 60640, USA",41.96904,-87.6714138
435,Schubas Tavern,1,4.6,1014,"3159 N Southport Ave, Chicago, IL 60657, USA",41.939674,-87.6635951
265,Taquer?=as y Tortiller?=as Atotonilco,1,4.1,1038,"5656 S Kedzie Ave, Chicago, IL 60629, USA",41.7900372,-87.70369
718,Eppel's Restaurant,1,4.5,1041,"554 Roosevelt Rd, Chicago, IL 60607, USA",41.867403,-87.641464
49,New Archview Restaurant,1,4.2,1067,"3480 S Archer Ave, Chicago, IL 60608, USA",41.8307338,-87.6774711
355,Three Happiness Restaurant,1,4,1081,"209 W Cermak Rd, Chicago, IL 60616, USA",41.8526308,-87.632446
881,Tortiller?=a y Taquer?=as Atotonilco,1,4.4,1134,"1637 S Blue Island Ave, Chicago, IL 60608, USA",41.858674,-87.6600561
886,Lottie's Pub,1,4.4,1134,"1925 W Cortland St, Chicago, IL 60622, USA",41.9157902,-87.6761834
500,Salam Restaurant,1,4,1194,"4636 N Kedzie Ave, Chicago, IL 60625, USA",41.965781,-87.708845
70,Nicky's of Beverly,1,4.5,1219,"10500 S Western Ave, Chicago, IL 60643, USA",41.7025212,-87.681747
779,Michael's Original Pizzeria & Tavern,1,4.6,1226,"4091 N Broadway, Chicago, IL 60613, USA",41.9568838,-87.6517546
586,Golden Apple Grill & Breakfast House,1,4.2,1255,"2971 N Lincoln Ave, Chicago, IL 60657, USA",41.9360044,-87.6632145
169,Skyway Doghouse,1,4.5,1370,"9480 S Ewing Ave, Chicago, IL 60617, USA",41.7231492,-87.537017
872,Cozy Corner Restaurant & Pancake House,1,4.5,1471,"6349 N Clark St, Chicago, IL 60660, USA",41.9978747,-87.6702067
560,Brasa Roja Montrose,1,4.3,1485,"3120 W Montrose Ave, Chicago, IL 60618, USA",41.9613343,-87.7067643
754,El Faro Restaurant,1,4.3,1514,"3936 W 31st St, Chicago, IL 60623, USA",41.837052,-87.723397
164,The Wormhole Coffee,1,4.6,1529,"1462 N Milwaukee Ave, Chicago, IL 60622, USA",41.9084133,-87.6746028
413,Al's #1 Italian Beef,1,4.4,1539,"548 N Wells St, Chicago, IL 60654, USA",41.892247,-87.634373
484,Lumes Pancake House,1,4.3,1559,"11601 Western Ave, Chicago, IL 60643, USA",41.6823872,-87.6805591
81,Emporium Wicker Park,1,4.4,1561,"1366 N Milwaukee Ave, Chicago, IL 60622, USA",41.9066223,-87.6717958
95,United Club,1,3.8,1579,"ORD, 10000 West O'Hare Ave, Chicago, IL 60666, USA",41.9780417,-87.9068659
1254,La Casa Del Pueblo Taqueria,1,4.3,1619,"1834 S Blue Island Ave, Chicago, IL 60608, USA",41.8570387,-87.662239
966,Taquer?=a El Pastor,1,4.3,1660,"4418 W 63rd St, Chicago, IL 60629, USA",41.7786773,-87.7333202
159,Goose Island Shrimp House,1,4.6,1769,"1011 W Division St, Chicago, IL 60642, USA",41.9033493,-87.6530131
112,McDonald's,1,3.2,1834,"70 E Garfield Blvd, Chicago, IL 60615, USA",41.795018,-87.62294
494,IHOP,1,4.1,1879,"2818 W Diversey Ave, Chicago, IL 60647, USA",41.9323607,-87.6981892
1248,Miller Lite Beer Garden Grove,1,4.5,1923,"700 E Grand Ave, Chicago, IL 60611, USA",41.8916284,-87.6003928
399,La Bomba Restaurant IL,1,4.4,2147,"3221 W Armitage Ave, Chicago, IL 60647, USA",41.9172171,-87.7078886
319,Daley's Restaurant,1,4.2,2188,"6257 S Cottage Grove Ave, Chicago, IL 60637, USA",41.780612,-87.6056668
795,Cozy Corner Restaurant and Pancake House,1,4.5,2355,"2294 N Milwaukee Ave, Chicago, IL 60647, USA",41.9223785,-87.6970022
745,Hyderabad House,1,3.9,2503,"2225 W Devon Ave, Chicago, IL 60659, USA",41.9976086,-87.6858282
260,Reggies Chicago,1,4.5,3342,"2105 S State St, Chicago, IL 60616, USA",41.853918,-87.6268523
928,Kabobi - Persian and Mediterranean Grill,1,4.5,3360,"4748 N Kedzie Ave, Chicago, IL 60625, USA",41.9680573,-87.7086345
639,White Palace Grill,1,4.2,3468,"1159 S Canal St, Chicago, IL 60607, USA",41.8675497,-87.6389681
501,Ghareeb Nawaz Restaurant,1,4.1,4922,"2032 W Devon Ave, Chicago, IL 60659, USA",41.9980708,-87.6815765
236,Bucktown Pub,1,,,"1658 W Cortland St, Chicago, IL 60622, USA",41.9161827,-87.6701682
1251,Taste of Shanghai,1,,,"2002 S Wentworth Ave, Chicago, IL 60616, USA",41.8550876,-87.6321328
678,Hyderabad house family Dining,2,4,1,"2226 W Devon Ave, Chicago, IL 60659, USA",41.997986,-87.6860537
978,HUNAN BISTROE?oA??EoA,2,3.6,8,"2414 S Wentworth Ave, Chicago, IL 60616, USA",41.8486637,-87.632203
525,Firehouse Bakery & Grill,2,4,24,"720 E 75th St, Chicago, IL 60619, USA",41.7586723,-87.606991
1048,Bamboo Garden Restaurant,2,4,27,"3203 N Clark St, Chicago, IL 60657, USA",41.9401826,-87.6506281
705,Shan Shaan Taste A+-+-EoiAecAeE (Xi?Aoan Cuisine E?oAAEaEeuOoa,2,4.2,31,"2002 S Wentworth Ave basement 10, Chicago, IL 60616, USA",41.8548694,-87.6319831
60,Pho No.1 Brewing Co.,2,4.5,32,"7958 W Belmont Ave, Chicago, IL 60634, USA",41.9379543,-87.8260787
1095,New Great Wall BBQ,2,4.6,34,"2127 S China Pl, Chicago, IL 60616, USA",41.8544348,-87.6331919
1122,Huaraches Mexican Restaurant,2,4.4,47,"6107 W Addison St, Chicago, IL 60634, USA",41.9456329,-87.7793121
122,Tony?los Philly Steak Hooks Fish & Chicken,2,3.7,50,"4355 S Cottage Grove Ave, Chicago, IL 60653, USA",41.81521,-87.6060828
592,Abbey Chicago (Abby's LLC),2,3.7,56,"3420 W Grace St, Chicago, IL 60618, USA",41.9503091,-87.713484
1202,Sharks Fish & Chicken,2,4.4,56,"10255 S Western Ave, Chicago, IL 60643, USA",41.7066546,-87.6809983
433,Moon Flower HouseEuaEa+-AuaAC?E?E+-aA?,2,3.5,58,"2300 S Archer Ave #209B, Chicago, IL 60616, USA",41.8511483,-87.6386469
572,Hiromi's Oriental Restaurant,2,4.3,58,"3609 W Lawrence Ave, Chicago, IL 60625, USA",41.9682487,-87.7188017
74,Alynia zushi & karaoke lounge,2,4.8,58,"3051 S Archer Ave, Chicago, IL 60608, USA",41.8390745,-87.6627175
815,New Chinatown Restaurant,2,3.9,62,"207 W Cermak Rd #1913, Chicago, IL 60616, USA",41.8526575,-87.6323585
114,Nordstrom Ebar Artisan Coffee,2,4.3,63,"55 E Grand Ave, Chicago, IL 60611, USA",41.8913138,-87.6258879
750,MeeNaRi Restaurant,2,4.5,66,"3311 W Bryn Mawr Ave, Chicago, IL 60659, USA",41.9828216,-87.7117828
668,Little Olive Lounge,2,3.7,67,"1540 N Milwaukee Ave, Chicago, IL 60622, USA",41.909358,-87.6762421
869,Broadway Grill & Chicken,2,4.2,71,"4800 N Broadway, Chicago, IL 60640, USA",41.9691446,-87.6598914
367,Four Seasons Dumplings AooA=LE??A=eEU,2,4.5,71,"3205 S Halsted St, Chicago, IL 60608, USA",41.8360163,-87.6458318
1055,Splyt \N/ Half Kitchen (Soul Food Everyday),2,4.5,72,"5815 W Madison St, Chicago, IL 60644, USA",41.8799166,-87.7704334
894,Habanero Baja Grill,2,4.3,77,"2 N Riverside Plaza, Chicago, IL 60606, USA",41.8820277,-87.6394535
